"","Date","ID","Parameter","Value","Unit"
"1831",2008-02-25,"CEDEN-314SYN","Total dissolved solids",460,"mg/l"
"1832",2008-02-25,"CEDEN-314SYN","Total dissolved solids",130,"mg/l"
"1833",2008-02-25,"CEDEN-314SYN","Total dissolved solids",590,"mg/l"
"1834",2008-02-25,"CEDEN-314SYN","Nitrate",0.61,"mg/l"
"1835",2008-02-26,"CEDEN-314SYN","Total dissolved solids",520,"mg/l"
"1836",2008-02-26,"CEDEN-314SYN","Ammonia",0.001789,"mg/l"
"1837",2008-02-26,"CEDEN-314SYN","Ammonia",0.058,"mg/l"
"1838",2008-03-24,"CEDEN-314SYN","Ammonia",0.001735,"mg/l"
"1839",2008-03-24,"CEDEN-314SYN","Total dissolved solids",950,"mg/l"
"1840",2008-03-24,"CEDEN-314SYN","Total dissolved solids",640,"mg/l"
"1841",2008-03-24,"CEDEN-314SYN","Ammonia",0.08,"mg/l"
"1842",2008-03-24,"CEDEN-314SYN","Total dissolved solids",320,"mg/l"
"1843",2008-03-24,"CEDEN-314SYN","Nitrate",1.4,"mg/l"
"1844",2008-03-25,"CEDEN-314SYN","Ammonia",0.007705,"mg/l"
"1845",2008-03-25,"CEDEN-314SYN","Total dissolved solids",892,"mg/l"
"1846",2008-03-25,"CEDEN-314SYN","Ammonia",0.158,"mg/l"
"1847",2008-04-21,"CEDEN-314SYN","Ammonia",0.032254,"mg/l"
"1848",2008-04-21,"CEDEN-314SYN","Nitrate",9.7,"mg/l"
"1849",2008-04-21,"CEDEN-314SYN","Total dissolved solids",240,"mg/l"
"1850",2008-04-21,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"1851",2008-04-21,"CEDEN-314SYN","Ammonia",1.7,"mg/l"
"1852",2008-04-21,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1853",2008-04-24,"CEDEN-314SYN","Ammonia",0.94,"mg/l"
"1854",2008-04-24,"CEDEN-314SYN","Ammonia",0.008943,"mg/l"
"1855",2008-04-24,"CEDEN-314SYN","Total dissolved solids",1170,"mg/l"
"1856",2008-05-27,"CEDEN-314SYN","Total dissolved solids",1170,"mg/l"
"1857",2008-05-27,"CEDEN-314SYN","Ammonia",0.020643,"mg/l"
"1858",2008-05-27,"CEDEN-314SYN","Ammonia",0.189,"mg/l"
"1859",2008-06-16,"CEDEN-314SYN","Total dissolved solids",970,"mg/l"
"1860",2008-06-16,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1861",2008-06-16,"CEDEN-314SYN","Total dissolved solids",340,"mg/l"
"1862",2008-06-16,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"1863",2008-06-16,"CEDEN-314SYN","Nitrate",15,"mg/l"
"1864",2008-06-16,"CEDEN-314SYN","Ammonia",0.005615,"mg/l"
"1865",2008-06-24,"CEDEN-314SYN","Ammonia",0.288,"mg/l"
"1866",2008-06-24,"CEDEN-314SYN","Ammonia",0.049111,"mg/l"
"1867",2008-06-24,"CEDEN-314SYN","Total dissolved solids",1270,"mg/l"
"1868",2008-07-21,"CEDEN-314SYN","Nitrate",10,"mg/l"
"1869",2008-07-21,"CEDEN-314SYN","Ammonia",0.037,"mg/l"
"1870",2008-07-21,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1871",2008-07-21,"CEDEN-314SYN","Total dissolved solids",280,"mg/l"
"1872",2008-07-21,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1873",2008-07-21,"CEDEN-314SYN","Ammonia",0.000278,"mg/l"
"1874",2008-07-29,"CEDEN-314SYN","Total dissolved solids",1180,"mg/l"
"1875",2008-08-14,"CEDEN-314SYN","Total dissolved solids",1400,"mg/l"
"1876",2008-08-14,"CEDEN-314SYN","Ammonia",0.000442,"mg/l"
"1877",2008-08-14,"CEDEN-314SYN","Ammonia",0.136,"mg/l"
"1878",2008-09-22,"CEDEN-314SYN","Ammonia",0.000302,"mg/l"
"1879",2008-09-22,"CEDEN-314SYN","Total dissolved solids",310,"mg/l"
"1880",2008-09-22,"CEDEN-314SYN","Total dissolved solids",900,"mg/l"
"1881",2008-09-22,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"1882",2008-09-22,"CEDEN-314SYN","Nitrate",8.6,"mg/l"
"1883",2008-09-22,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"1884",2008-09-23,"CEDEN-314SYN","Total dissolved solids",1120,"mg/l"
"1885",2008-09-23,"CEDEN-314SYN","Ammonia",0.004784,"mg/l"
"1886",2008-09-23,"CEDEN-314SYN","Ammonia",1.51,"mg/l"
"1887",2008-10-21,"CEDEN-314SYN","Ammonia",0.000265,"mg/l"
"1888",2008-10-21,"CEDEN-314SYN","Total dissolved solids",160,"mg/l"
"1889",2008-10-21,"CEDEN-314SYN","Nitrate",8.1,"mg/l"
"1890",2008-10-21,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1891",2008-10-21,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"1892",2008-10-21,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"1893",2008-10-28,"CEDEN-314SYN","Ammonia",0.248,"mg/l"
"1894",2008-10-28,"CEDEN-314SYN","Ammonia",0.001001,"mg/l"
"1895",2008-10-28,"CEDEN-314SYN","Total dissolved solids",1220,"mg/l"
"1896",2008-11-11,"CEDEN-314SYN","Total dissolved solids",200,"mg/l"
"1897",2008-11-11,"CEDEN-314SYN","Nitrate",11,"mg/l"
"1898",2008-11-11,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1899",2008-11-11,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"1900",2008-11-11,"CEDEN-314SYN","Ammonia",0.067,"mg/l"
"1901",2008-11-11,"CEDEN-314SYN","Ammonia",0.000417,"mg/l"
"1902",2008-11-18,"CEDEN-314SYN","Ammonia",0.00299,"mg/l"
"1903",2008-11-18,"CEDEN-314SYN","Total dissolved solids",1240,"mg/l"
"1904",2008-11-18,"CEDEN-314SYN","Ammonia",0.324,"mg/l"
"1905",2008-12-09,"CEDEN-314SYN","Ammonia",0.000343,"mg/l"
"1906",2008-12-09,"CEDEN-314SYN","Ammonia",0.06,"mg/l"
"1907",2008-12-09,"CEDEN-314SYN","Total dissolved solids",220,"mg/l"
"1908",2008-12-09,"CEDEN-314SYN","Nitrate",14,"mg/l"
"1909",2008-12-09,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1910",2008-12-09,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1911",2008-12-16,"CEDEN-314SYN","Ammonia",0.627,"mg/l"
"1912",2008-12-16,"CEDEN-314SYN","Total dissolved solids",920,"mg/l"
"1913",2008-12-16,"CEDEN-314SYN","Ammonia",0.003248,"mg/l"
"1914",2009-01-27,"CEDEN-314SYN","Ammonia",0.176,"mg/l"
"1915",2009-01-27,"CEDEN-314SYN","Total dissolved solids",1070,"mg/l"
"1916",2009-01-29,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1917",2009-01-29,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1918",2009-01-29,"CEDEN-314SYN","Total dissolved solids",260,"mg/l"
"1919",2009-01-29,"CEDEN-314SYN","Nitrate",14,"mg/l"
"1920",2009-01-29,"CEDEN-314SYN","Ammonia",0.055,"mg/l"
"1921",2009-01-29,"CEDEN-314SYN","Ammonia",0.000846,"mg/l"
"1922",2009-02-06,"CEDEN-314SYN","Ammonia",0.527,"mg/l"
"1923",2009-02-06,"CEDEN-314SYN","Total dissolved solids",870,"mg/l"
"1924",2009-02-19,"CEDEN-314SYN","Ammonia",0.004167,"mg/l"
"1925",2009-02-19,"CEDEN-314SYN","Total dissolved solids",290,"mg/l"
"1926",2009-02-19,"CEDEN-314SYN","Total dissolved solids",900,"mg/l"
"1927",2009-02-19,"CEDEN-314SYN","Ammonia",0.18,"mg/l"
"1928",2009-02-19,"CEDEN-314SYN","Total dissolved solids",610,"mg/l"
"1929",2009-02-19,"CEDEN-314SYN","Nitrate",2.5,"mg/l"
"1930",2009-03-19,"CEDEN-314SYN","Ammonia",0.006963,"mg/l"
"1931",2009-03-19,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1932",2009-03-19,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"1933",2009-03-19,"CEDEN-314SYN","Total dissolved solids",210,"mg/l"
"1934",2009-03-19,"CEDEN-314SYN","Ammonia",0.28,"mg/l"
"1935",2009-03-19,"CEDEN-314SYN","Nitrate",20,"mg/l"
"1936",2009-03-24,"CEDEN-314SYN","Total dissolved solids",1130,"mg/l"
"1937",2009-03-24,"CEDEN-314SYN","Ammonia",0.762,"mg/l"
"1938",2009-04-16,"CEDEN-314SYN","Ammonia",0.027782,"mg/l"
"1939",2009-04-16,"CEDEN-314SYN","Nitrate",19,"mg/l"
"1940",2009-04-16,"CEDEN-314SYN","Ammonia",1.4,"mg/l"
"1941",2009-04-16,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1942",2009-04-16,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"1943",2009-04-16,"CEDEN-314SYN","Total dissolved solids",180,"mg/l"
"1944",2009-04-28,"CEDEN-314SYN","Ammonia",0.695,"mg/l"
"1945",2009-04-28,"CEDEN-314SYN","Total dissolved solids",1220,"mg/l"
"1946",2009-04-28,"CEDEN-314SYN","Total dissolved solids",1150,"mg/l"
"1947",2009-04-28,"CEDEN-314SYN","Ammonia",0.589,"mg/l"
"1948",2009-04-28,"CEDEN-314SYN","Ammonia",0.008511,"mg/l"
"1949",2009-05-21,"CEDEN-314SYN","Ammonia",0.005092,"mg/l"
"1950",2009-05-21,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1951",2009-05-21,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"1952",2009-05-21,"CEDEN-314SYN","Total dissolved solids",190,"mg/l"
"1953",2009-05-21,"CEDEN-314SYN","Nitrate",10,"mg/l"
"1954",2009-05-21,"CEDEN-314SYN","Ammonia",0.56,"mg/l"
"1955",2009-05-27,"CEDEN-314SYN","Total dissolved solids",1130,"mg/l"
"1956",2009-05-27,"CEDEN-314SYN","Total dissolved solids",1160,"mg/l"
"1957",2009-06-18,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"1958",2009-06-18,"CEDEN-314SYN","Ammonia",0.048,"mg/l"
"1959",2009-06-18,"CEDEN-314SYN","Total dissolved solids",220,"mg/l"
"1960",2009-06-18,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1961",2009-06-18,"CEDEN-314SYN","Ammonia",0.000292,"mg/l"
"1962",2009-06-24,"CEDEN-314SYN","Total dissolved solids",1170,"mg/l"
"1963",2009-07-23,"CEDEN-314SYN","Total dissolved solids",320,"mg/l"
"1964",2009-07-23,"CEDEN-314SYN","Total dissolved solids",1300,"mg/l"
"1965",2009-07-23,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1966",2009-07-23,"CEDEN-314SYN","Ammonia",0.034,"mg/l"
"1967",2009-07-23,"CEDEN-314SYN","Ammonia",0.000186,"mg/l"
"1968",2009-07-28,"CEDEN-314SYN","Total dissolved solids",1270,"mg/l"
"1969",2009-10-21,"CEDEN-314SYN","Ammonia",0.001171,"mg/l"
"1970",2009-10-21,"CEDEN-314SYN","Total dissolved solids",160,"mg/l"
"1971",2009-10-21,"CEDEN-314SYN","Nitrate",1.3,"mg/l"
"1972",2009-10-21,"CEDEN-314SYN","Total dissolved solids",860,"mg/l"
"1973",2009-10-21,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1974",2009-10-21,"CEDEN-314SYN","Ammonia",0.049,"mg/l"
"1975",2009-10-28,"CEDEN-314SYN","Ammonia",0.016533,"mg/l"
"1976",2009-10-28,"CEDEN-314SYN","Ammonia",0.073,"mg/l"
"1977",2009-10-28,"CEDEN-314SYN","Total dissolved solids",1080,"mg/l"
"1978",2009-11-08,"CEDEN-314SYN","Total dissolved solids",1110,"mg/l"
"1979",2009-11-16,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"1980",2009-11-16,"CEDEN-314SYN","Nitrate",1.6,"mg/l"
"1981",2009-11-16,"CEDEN-314SYN","Total dissolved solids",80,"mg/l"
"1982",2009-11-16,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"1983",2009-12-07,"CEDEN-314SYN","Total dissolved solids",333,"mg/l"
"1984",2009-12-15,"CEDEN-314SYN","Ammonia",0.35,"mg/l"
"1985",2009-12-15,"CEDEN-314SYN","Nitrate",2.7,"mg/l"
"1986",2009-12-15,"CEDEN-314SYN","Total dissolved solids",80,"mg/l"
"1987",2009-12-15,"CEDEN-314SYN","Total dissolved solids",850,"mg/l"
"1988",2009-12-15,"CEDEN-314SYN","Total dissolved solids",930,"mg/l"
"1989",2009-12-15,"CEDEN-314SYN","Ammonia",0.001235,"mg/l"
"1990",2010-01-19,"CEDEN-314SYN","Total dissolved solids",279,"mg/l"
"1991",2010-01-19,"CEDEN-314SYN","Ammonia",0.000809,"mg/l"
"1992",2010-01-19,"CEDEN-314SYN","Nitrate",3.1,"mg/l"
"1993",2010-01-19,"CEDEN-314SYN","Total dissolved solids",140,"mg/l"
"1994",2010-01-19,"CEDEN-314SYN","Total dissolved solids",350,"mg/l"
"1995",2010-01-19,"CEDEN-314SYN","Total dissolved solids",500,"mg/l"
"1996",2010-01-19,"CEDEN-314SYN","Ammonia",0.15,"mg/l"
"1997",2010-02-16,"CEDEN-314SYN","Ammonia",0.005836,"mg/l"
"1998",2010-02-16,"CEDEN-314SYN","Total dissolved solids",190,"mg/l"
"1999",2010-02-16,"CEDEN-314SYN","Ammonia",0.13,"mg/l"
"2000",2010-02-16,"CEDEN-314SYN","Nitrate",0.54,"mg/l"
"2001",2010-02-16,"CEDEN-314SYN","Total dissolved solids",620,"mg/l"
"2002",2010-02-16,"CEDEN-314SYN","Total dissolved solids",810,"mg/l"
"2003",2010-02-22,"CEDEN-314SYN","Total dissolved solids",885,"mg/l"
"2004",2010-03-17,"CEDEN-314SYN","Ammonia",0.002459,"mg/l"
"2005",2010-03-17,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"2006",2010-03-17,"CEDEN-314SYN","Ammonia",0.096,"mg/l"
"2007",2010-03-17,"CEDEN-314SYN","Nitrate",1.5,"mg/l"
"2008",2010-03-17,"CEDEN-314SYN","Total dissolved solids",220,"mg/l"
"2009",2010-03-17,"CEDEN-314SYN","Total dissolved solids",800,"mg/l"
"2010",2010-03-29,"CEDEN-314SYN","Total dissolved solids",991,"mg/l"
"2011",2010-04-19,"CEDEN-314SYN","Nitrate",1.1,"mg/l"
"2012",2010-04-19,"CEDEN-314SYN","Total dissolved solids",320,"mg/l"
"2013",2010-04-19,"CEDEN-314SYN","Total dissolved solids",640,"mg/l"
"2014",2010-04-19,"CEDEN-314SYN","Total dissolved solids",960,"mg/l"
"2015",2010-04-19,"CEDEN-314SYN","Ammonia",0.13,"mg/l"
"2016",2010-04-19,"CEDEN-314SYN","Ammonia",0.006464,"mg/l"
"2017",2010-04-27,"CEDEN-314SYN","Total dissolved solids",923,"mg/l"
"2018",2010-05-18,"CEDEN-314SYN","Ammonia",0.012688,"mg/l"
"2019",2010-05-18,"CEDEN-314SYN","Total dissolved solids",980,"mg/l"
"2020",2010-05-18,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"2021",2010-05-18,"CEDEN-314SYN","Nitrate",4.2,"mg/l"
"2022",2010-05-18,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2023",2010-05-18,"CEDEN-314SYN","Total dissolved solids",120,"mg/l"
"2024",2010-05-24,"CEDEN-314SYN","Total dissolved solids",1070,"mg/l"
"2025",2010-06-23,"CEDEN-314SYN","Ammonia",0.002422,"mg/l"
"2026",2010-06-23,"CEDEN-314SYN","Nitrate",3.1,"mg/l"
"2027",2010-06-23,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"2028",2010-06-23,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2029",2010-06-23,"CEDEN-314SYN","Total dissolved solids",80,"mg/l"
"2030",2010-06-23,"CEDEN-314SYN","Ammonia",0.038,"mg/l"
"2031",2010-06-29,"CEDEN-314SYN","Total dissolved solids",1130,"mg/l"
"2032",2010-07-19,"CEDEN-314SYN","Nitrate",2.5,"mg/l"
"2033",2010-07-19,"CEDEN-314SYN","Ammonia",0.001335,"mg/l"
"2034",2010-07-19,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2035",2010-07-19,"CEDEN-314SYN","Total dissolved solids",420,"mg/l"
"2036",2010-07-19,"CEDEN-314SYN","Total dissolved solids",700,"mg/l"
"2037",2010-07-19,"CEDEN-314SYN","Ammonia",0.059,"mg/l"
"2038",2010-07-27,"CEDEN-314SYN","Total dissolved solids",1060,"mg/l"
"2039",2010-08-11,"CEDEN-314SYN","Total dissolved solids",180,"mg/l"
"2040",2010-08-11,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"2041",2010-08-11,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"2042",2010-08-11,"CEDEN-314SYN","Ammonia",0.001088,"mg/l"
"2043",2010-08-11,"CEDEN-314SYN","Ammonia",0.086,"mg/l"
"2044",2010-08-11,"CEDEN-314SYN","Nitrate",2.1,"mg/l"
"2045",2010-08-20,"CEDEN-314SYN","Total dissolved solids",1090,"mg/l"
"2046",2010-08-20,"CEDEN-314SYN","Ammonia",0.092,"mg/l"
"2047",2010-08-20,"CEDEN-314SYN","Ammonia",0.000683,"mg/l"
"2048",2010-09-09,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"2049",2010-09-09,"CEDEN-314SYN","Ammonia",0.000918,"mg/l"
"2050",2010-09-09,"CEDEN-314SYN","Nitrate",1.7,"mg/l"
"2051",2010-09-09,"CEDEN-314SYN","Total dissolved solids",180,"mg/l"
"2052",2010-09-09,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"2053",2010-09-09,"CEDEN-314SYN","Total dissolved solids",980,"mg/l"
"2054",2010-09-23,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2055",2010-10-12,"CEDEN-314SYN","Ammonia",0.000494,"mg/l"
"2056",2010-10-12,"CEDEN-314SYN","Ammonia",0.079,"mg/l"
"2057",2010-10-12,"CEDEN-314SYN","Total dissolved solids",160,"mg/l"
"2058",2010-10-12,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"2059",2010-10-12,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"2060",2010-10-12,"CEDEN-314SYN","Nitrate",2.8,"mg/l"
"2061",2010-10-28,"CEDEN-314SYN","Total dissolved solids",950,"mg/l"
"2062",2010-11-17,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2063",2010-12-13,"CEDEN-314SYN","Total dissolved solids",981,"mg/l"
"2064",2010-12-14,"CEDEN-314SYN","Ammonia",0.026,"mg/l"
"2065",2010-12-14,"CEDEN-314SYN","Nitrate",3.5,"mg/l"
"2066",2010-12-14,"CEDEN-314SYN","Total dissolved solids",140,"mg/l"
"2067",2010-12-14,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2068",2010-12-14,"CEDEN-314SYN","Total dissolved solids",920,"mg/l"
"2069",2010-12-14,"CEDEN-314SYN","Ammonia",0.000224,"mg/l"
"2070",2011-01-04,"CEDEN-314SYN","Nitrate",0.67,"mg/l"
"2071",2011-01-04,"CEDEN-314SYN","Ammonia",0.045,"mg/l"
"2072",2011-01-04,"CEDEN-314SYN","Ammonia",0.000901,"mg/l"
"2073",2011-01-04,"CEDEN-314SYN","Total dissolved solids",570,"mg/l"
"2074",2011-01-04,"CEDEN-314SYN","Total dissolved solids",130,"mg/l"
"2075",2011-01-04,"CEDEN-314SYN","Total dissolved solids",700,"mg/l"
"2076",2011-01-05,"CEDEN-314SYN","Ammonia",0.045,"mg/l"
"2077",2011-01-05,"CEDEN-314SYN","Ammonia",0.000901,"mg/l"
"2078",2011-01-05,"CEDEN-314SYN","Total dissolved solids",700,"mg/l"
"2079",2011-01-05,"CEDEN-314SYN","Total dissolved solids",570,"mg/l"
"2080",2011-01-05,"CEDEN-314SYN","Total dissolved solids",130,"mg/l"
"2081",2011-01-05,"CEDEN-314SYN","Nitrate",0.67,"mg/l"
"2082",2011-01-26,"CEDEN-314SYN","Total dissolved solids",860,"mg/l"
"2083",2011-01-26,"CEDEN-314SYN","Ammonia",0.003199,"mg/l"
"2084",2011-01-26,"CEDEN-314SYN","Ammonia",0.108,"mg/l"
"2085",2011-02-02,"CEDEN-314SYN","Nitrate",1.4,"mg/l"
"2086",2011-02-02,"CEDEN-314SYN","Total dissolved solids",780,"mg/l"
"2087",2011-02-02,"CEDEN-314SYN","Total dissolved solids",980,"mg/l"
"2088",2011-02-02,"CEDEN-314SYN","Total dissolved solids",190,"mg/l"
"2089",2011-02-02,"CEDEN-314SYN","Ammonia",0.000228,"mg/l"
"2090",2011-02-02,"CEDEN-314SYN","Ammonia",0.027,"mg/l"
"2091",2011-02-03,"CEDEN-314SYN","Ammonia",0.000228,"mg/l"
"2092",2011-02-03,"CEDEN-314SYN","Total dissolved solids",190,"mg/l"
"2093",2011-02-03,"CEDEN-314SYN","Total dissolved solids",980,"mg/l"
"2094",2011-02-03,"CEDEN-314SYN","Total dissolved solids",780,"mg/l"
"2095",2011-02-03,"CEDEN-314SYN","Ammonia",0.027,"mg/l"
"2096",2011-02-03,"CEDEN-314SYN","Nitrate",1.4,"mg/l"
"2097",2011-02-24,"CEDEN-314SYN","Total dissolved solids",800,"mg/l"
"2098",2011-03-22,"CEDEN-314SYN","Total dissolved solids",510,"mg/l"
"2099",2011-03-22,"CEDEN-314SYN","Ammonia",0.127,"mg/l"
"2100",2011-03-22,"CEDEN-314SYN","Total dissolved solids",530,"mg/l"
"2101",2011-03-22,"CEDEN-314SYN","Total dissolved solids",120,"mg/l"
"2102",2011-03-22,"CEDEN-314SYN","Total dissolved solids",410,"mg/l"
"2103",2011-03-22,"CEDEN-314SYN","Ammonia",0.001952,"mg/l"
"2104",2011-03-22,"CEDEN-314SYN","Ammonia",0.029,"mg/l"
"2105",2011-03-22,"CEDEN-314SYN","Nitrate",0.23,"mg/l"
"2106",2011-04-12,"CEDEN-314SYN","Ammonia",0.034,"mg/l"
"2107",2011-04-12,"CEDEN-314SYN","Nitrate",0.32,"mg/l"
"2108",2011-04-12,"CEDEN-314SYN","Total dissolved solids",630,"mg/l"
"2109",2011-04-12,"CEDEN-314SYN","Total dissolved solids",490,"mg/l"
"2110",2011-04-12,"CEDEN-314SYN","Total dissolved solids",140,"mg/l"
"2111",2011-04-12,"CEDEN-314SYN","Ammonia",0.001893,"mg/l"
"2112",2011-04-27,"CEDEN-314SYN","Ammonia",0.025,"mg/l"
"2113",2011-04-27,"CEDEN-314SYN","Ammonia",0.001632,"mg/l"
"2114",2011-04-27,"CEDEN-314SYN","Total dissolved solids",750,"mg/l"
"2115",2011-05-09,"CEDEN-314SYN","Nitrate",0.82,"mg/l"
"2116",2011-05-09,"CEDEN-314SYN","Total dissolved solids",900,"mg/l"
"2117",2011-05-09,"CEDEN-314SYN","Total dissolved solids",690,"mg/l"
"2118",2011-05-09,"CEDEN-314SYN","Total dissolved solids",200,"mg/l"
"2119",2011-05-25,"CEDEN-314SYN","Ammonia",0.003326,"mg/l"
"2120",2011-05-25,"CEDEN-314SYN","Total dissolved solids",931,"mg/l"
"2121",2011-05-25,"CEDEN-314SYN","Ammonia",0.037,"mg/l"
"2122",2011-06-21,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2123",2011-06-21,"CEDEN-314SYN","Total dissolved solids",860,"mg/l"
"2124",2011-06-21,"CEDEN-314SYN","Total dissolved solids",220,"mg/l"
"2125",2011-06-21,"CEDEN-314SYN","Ammonia",0.032,"mg/l"
"2126",2011-06-21,"CEDEN-314SYN","Nitrate",1.1,"mg/l"
"2127",2011-06-21,"CEDEN-314SYN","Ammonia",0.00183,"mg/l"
"2128",2011-06-28,"CEDEN-314SYN","Total dissolved solids",990,"mg/l"
"2129",2011-06-28,"CEDEN-314SYN","Ammonia",0.038,"mg/l"
"2130",2011-06-28,"CEDEN-314SYN","Ammonia",0.004633,"mg/l"
"2131",2011-07-12,"CEDEN-314SYN","Nitrate",3.4,"mg/l"
"2132",2011-07-12,"CEDEN-314SYN","Ammonia",0.007306,"mg/l"
"2133",2011-07-12,"CEDEN-314SYN","Ammonia",0.11,"mg/l"
"2134",2011-07-12,"CEDEN-314SYN","Total dissolved solids",240,"mg/l"
"2135",2011-07-12,"CEDEN-314SYN","Total dissolved solids",880,"mg/l"
"2136",2011-07-12,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2137",2011-07-12,"CEDEN-314SYN","Ammonia",0,"mg/l"
"2138",2011-07-12,"CEDEN-314SYN","Ammonia",0.9,"mg/l"
"2139",2011-07-12,"CEDEN-314SYN","Ammonia",0,"mg/l"
"2140",2011-07-12,"CEDEN-314SYN","Ammonia",0.042,"mg/l"
"2141",2011-07-12,"CEDEN-314SYN","Ammonia",0.007,"mg/l"
"2142",2011-07-12,"CEDEN-314SYN","Ammonia",0.2,"mg/l"
"2143",2011-07-12,"CEDEN-314SYN","Ammonia",0.047,"mg/l"
"2144",2011-07-12,"CEDEN-314SYN","Ammonia",1.5,"mg/l"
"2145",2011-07-26,"CEDEN-314SYN","Total dissolved solids",1110,"mg/l"
"2146",2011-07-26,"CEDEN-314SYN","Ammonia",0.042,"mg/l"
"2147",2011-07-26,"CEDEN-314SYN","Ammonia",0.005539,"mg/l"
"2148",2011-08-09,"CEDEN-314SYN","Ammonia",0.044,"mg/l"
"2149",2011-08-09,"CEDEN-314SYN","Ammonia",0.008834,"mg/l"
"2150",2011-08-09,"CEDEN-314SYN","Total dissolved solids",1200,"mg/l"
"2151",2011-08-09,"CEDEN-314SYN","Total dissolved solids",280,"mg/l"
"2152",2011-08-09,"CEDEN-314SYN","Total dissolved solids",880,"mg/l"
"2153",2011-08-09,"CEDEN-314SYN","Nitrate",7.3,"mg/l"
"2154",2011-08-17,"CEDEN-314SYN","Ammonia",0.088908,"mg/l"
"2155",2011-08-17,"CEDEN-314SYN","Ammonia",0.363,"mg/l"
"2156",2011-08-17,"CEDEN-314SYN","Total dissolved solids",1040,"mg/l"
"2157",2011-09-13,"CEDEN-314SYN","Nitrate",3.2,"mg/l"
"2158",2011-09-13,"CEDEN-314SYN","Ammonia",0.004823,"mg/l"
"2159",2011-09-13,"CEDEN-314SYN","Ammonia",0.035,"mg/l"
"2160",2011-09-13,"CEDEN-314SYN","Total dissolved solids",150,"mg/l"
"2161",2011-09-13,"CEDEN-314SYN","Total dissolved solids",980,"mg/l"
"2162",2011-09-13,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2163",2011-09-27,"CEDEN-314SYN","Total dissolved solids",1050,"mg/l"
"2164",2011-10-12,"CEDEN-314SYN","Total dissolved solids",890,"mg/l"
"2165",2011-10-12,"CEDEN-314SYN","Total dissolved solids",1100,"mg/l"
"2166",2011-10-12,"CEDEN-314SYN","Total dissolved solids",200,"mg/l"
"2167",2011-10-12,"CEDEN-314SYN","Nitrate",2.3,"mg/l"
"2168",2011-10-12,"CEDEN-314SYN","Ammonia",0.000624,"mg/l"
"2169",2011-10-12,"CEDEN-314SYN","Ammonia",0.048,"mg/l"
"2170",2011-10-25,"CEDEN-314SYN","Total dissolved solids",1000,"mg/l"
"2171",2011-10-25,"CEDEN-314SYN","Total dissolved solids",1010,"mg/l"
"2172",2011-11-01,"CEDEN-314SYN","Nitrate",4.6,"mg/l"
